resultId,raceId,driverId,constructorId,number_x,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number_y,code,forename,surname,dob,nationality_x,url_x,constructorRef,name,nationality_y,url_y,avg_pitstop,longest_pitstop,shortest_pitstop,pitstops,status
25426,1075,830,9,1,4,1,1,1,25.0,50,1:24:19.293,5059293,50,2,1:31.772,242.191,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,20731.0,20731,20731,1,Finished
25466,1077,830,9,1,1,1,1,1,26.0,63,1:32:07.986,5527986,55,1,1:18.446,225.281,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,29971.5,30001,29942,2,Finished
25486,1078,830,9,1,3,1,1,1,26.0,57,1:34:24.258,5664258,54,1,1:31.361,213.255,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,18798.0,18798,18798,1,Finished
25506,1079,830,9,1,2,1,1,1,25.0,66,1:37:20.475,5840475,46,4,1:25.456,196.943,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,22026.666666666668,22173,21941,3,Finished
25528,1080,830,9,1,4,3,3,3,15.0,64,+1.491,6991756,47,5,1:16.052,157.960,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,409838.0,1175575,26930,3,Finished
25546,1081,830,9,1,3,1,1,1,25.0,51,1:34:05.941,5645941,50,2,1:46.050,203.779,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,21095.0,21468,20722,2,Finished
25566,1082,830,9,1,1,1,1,1,25.0,70,1:36:21.757,5781757,64,2,1:15.839,207.012,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,23960.5,24217,23704,2,Finished
25592,1083,830,9,1,2,7,7,7,6.0,52,+18.777,8289088,44,8,1:32.354,229.633,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,781180.75,3037323,28709,4,Finished
25607,1084,830,9,1,1,2,2,2,19.0,71,+1.532,5065844,62,1,1:07.275,231.063,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,21595.0,22022,21319,3,Finished
25626,1085,830,9,1,2,1,1,1,25.0,53,1:30:02.112,5402112,30,2,1:37.491,215.724,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,35266.0,35266,35266,1,Finished
25646,1086,830,9,1,10,1,1,1,25.0,70,1:39:35.912,5975912,45,6,1:22.126,192.041,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,21289.5,21351,21228,2,Finished
25666,1087,830,9,1,14,1,1,1,26.0,44,1:25:52.894,5152894,32,1,1:49.354,230.575,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,22602.0,22882,22322,2,Finished
25686,1088,830,9,1,1,1,1,1,26.0,72,1:36:42.773,5802773,62,1,1:13.652,208.173,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,18253.0,19655,14113,4,Finished
25706,1089,830,9,1,7,1,1,1,25.0,53,1:20:27.511,4827511,38,6,1:24.745,246.088,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,23941.0,24091,23791,2,Finished
25732,1091,830,9,1,8,7,7,7,6.0,59,+58.825,7399063,52,5,1:49.142,167.000,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,29591.0,29775,29407,2,Finished
25746,1092,830,9,1,1,1,1,1,25.0,28,3:01:44.004,10904004,10,4,1:44.911,199.266,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,205853.5,387399,24308,2,Finished
25766,1093,830,9,1,2,1,1,1,25.0,56,1:42:11.687,6131687,37,2,1:39.541,199.383,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,28060.0,32254,23866,2,Finished
25786,1094,830,9,1,1,1,1,1,25.0,71,1:38:36.729,5916729,36,4,1:22.046,188.850,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,22487.0,22487,22487,1,Finished
25811,1095,830,9,1,3,6,6,6,8.0,71,+10.056,5924100,64,5,1:14.195,209.076,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,28908.666666666668,31682,24102,3,Finished
25826,1096,830,9,1,1,1,1,1,25.0,58,1:27:45.914,5265914,54,6,1:29.392,212.676,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,22735.0,22735,22735,1,Finished
24230,1011,842,9,10,13,8,8,8,4.0,57,+58.094,5719389,42,8,1:35.291,204.460,1,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,26020.5,27557,24484,2,Finished
24248,1012,842,9,10,6,6,6,6,9.0,56,+1:29.307,5615657,55,1,1:34.742,207.126,1,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,22477.0,22722,22301,3,Finished
24288,1014,842,9,10,6,6,6,6,8.0,66,+19.576,5770019,57,6,1:20.536,208.080,1,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,22329.0,22563,22095,2,Finished
24310,1015,842,9,10,8,5,5,5,11.0,78,+9.946,6218383,72,1,1:14.279,161.730,1,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,24009.5,24161,23858,2,Finished
24389,1019,842,9,10,5,4,4,4,12.0,52,+34.692,4903144,48,8,1:29.544,236.839,1,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,27905.0,27905,27905,1,Finished
24450,1022,848,9,23,17,5,5,5,10.0,44,+1:21.325,5107035,41,5,1:47.507,234.537,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,22506.0,22506,22506,1,Finished
24471,1023,848,9,23,8,6,6,6,8.0,53,+59.315,4585980,45,6,1:23.364,250.165,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,29830.0,29830,29830,1,Finished
24491,1024,848,9,23,6,6,6,6,8.0,61,+11.663,7125330,59,9,1:45.260,173.159,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,28606.0,28606,28606,1,Finished
24510,1025,848,9,23,0,5,5,5,10.0,53,+38.348,5657340,50,4,1:36.762,217.573,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,29854.0,29854,29854,1,Finished
24529,1026,848,9,23,6,4,4,4,12.0,52,+59.537,4966292,36,8,1:32.775,225.332,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,23327.5,23354,23301,2,Finished
24550,1027,848,9,23,5,5,5,5,10.0,71,+21.399,5830303,48,2,1:19.325,195.328,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,22097.5,22192,22003,2,Finished
24570,1028,848,9,23,6,5,5,5,10.0,56,+1:18.038,5713691,42,3,1:38.029,202.458,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,27006.0,34100,23213,3,Finished
24599,1029,848,9,23,5,14,14,14,0.0,71,+14.927,5609605,52,4,1:11.087,218.217,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,23072.0,23073,23071,2,Finished
24611,1030,848,9,23,5,6,6,6,8.0,55,+1:09.205,5714920,49,8,1:42.219,195.603,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,22028.0,22028,22028,1,Finished
24649,1032,848,9,23,6,4,4,4,12.0,71,+44.400,5015083,67,6,1:07.299,230.981,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,21505.0,21505,21505,1,Finished
24670,1033,848,9,23,13,5,5,5,10.0,70,+1:18.316,5850789,68,5,1:19.440,198.534,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,22610.0,23046,22174,2,Finished
24693,1034,848,9,23,12,8,8,8,4.0,52,+32.670,5313953,52,2,1:28.689,239.123,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,31071.0,33308,28834,2,Finished
24710,1035,848,9,23,9,5,5,5,10.0,52,+39.146,4821139,46,3,1:29.477,237.017,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,28137.5,28417,27858,2,Finished
24751,1037,848,9,23,5,6,6,6,8.0,44,+42.712,5091473,27,12,1:48.736,231.886,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,22738.0,22738,22738,1,Finished
24780,1038,848,9,23,9,15,15,15,0.0,53,+37.533,6463589,48,15,1:24.926,245.564,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,778954.0,1528247,29661,2,Finished
24788,1039,848,9,23,4,3,3,3,15.0,59,+8.064,8383124,51,3,1:20.039,235.909,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,560790.8,1438719,17591,5,Finished
24815,1040,848,9,23,15,10,10,10,1.0,53,+1:37.860,5738224,51,9,1:38.377,214.001,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,30161.0,30211,30111,2,Finished
24880,1043,848,9,23,6,15,15,15,0.0,63,+57.284,5369714,63,3,1:16.177,231.991,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,29661.0,29770,29552,2,Finished
24892,1044,848,9,23,4,7,7,7,6.0,58,+46.484,6185797,54,5,1:39.099,193.915,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,22546.0,22602,22490,2,Finished
24908,1045,848,9,23,4,3,3,3,15.0,57,+8.005,10795520,41,10,1:33.684,207.967,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,403209.0,1161607,23848,3,Finished
24931,1046,848,9,23,12,6,6,6,8.0,87,+13.842,5488956,52,8,0:57.056,223.548,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,23759.5,23874,23645,2,Finished
24949,1047,848,9,23,5,4,4,4,12.0,55,+19.987,5808632,42,4,1:41.227,197.520,1,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,21508.0,21508,21508,1,Finished
20978,849,16,10,14,11,11,11,11,0.0,52,+1:19.712,5400908,42,9,1:36.744,219.213,1,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,25684.666666666668,27240,24077,3,Finished
20997,850,16,10,14,8,6,6,6,8.0,60,+1:26.208,5936542,57,10,1:36.653,191.745,1,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,20859.0,20879,20839,2,Finished
21046,852,16,10,14,15,7,7,7,6.0,44,+59.713,5264606,33,10,1:52.591,223.946,1,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,21878.0,22773,20983,2,Finished
21122,855,16,10,14,11,11,11,11,0.0,53,+54.447,5507874,43,14,1:38.133,213.029,1,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,21562.333333333332,21839,21337,3,Finished
21146,856,16,10,14,10,11,11,11,0.0,55,+1:11.229,5953223,49,10,1:42.014,198.149,1,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,23368.0,24820,21916,2,Finished
21191,858,16,10,14,9,8,8,8,4.0,55,+1:17.122,5909008,53,14,1:44.709,190.952,1,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,20485.0,20614,20356,2,Finished
21718,880,16,10,15,12,7,7,7,6.0,58,+1:05.068,5468293,49,13,1:30.710,210.459,1,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,22721.0,22749,22693,2,Finished
21790,883,16,10,15,6,13,13,13,0.0,57,+1:16.719,5837217,44,2,1:37.070,200.712,1,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,23680.0,26495,22199,3,Finished
21826,885,16,10,15,8,5,5,5,10.0,78,+21.477,8293533,74,5,1:18.292,153.578,1,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,25274.0,25274,25274,1,Finished
21872,887,16,10,15,6,7,7,7,6.0,52,+16.335,5595791,35,12,1:35.961,221.002,1,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,24982.5,25158,24807,2,Finished
21900,888,16,10,15,15,13,13,13,0.0,60,+57.738,6132449,60,13,1:35.816,193.420,1,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,20637.666666666668,21799,19910,3,Finished
21940,891,16,10,15,12,9,9,9,2.0,44,+1:09.547,5091743,35,10,1:52.226,224.675,1,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,23491.0,23655,23327,2,Finished
21985,893,16,10,15,15,10,10,10,1.0,61,+1:24.668,7237800,43,2,1:49.656,166.283,1,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,30358.0,31230,29678,3,Finished
22050,896,16,10,15,13,9,9,9,2.0,60,+1:14.734,5546921,60,3,1:28.419,208.665,1,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,23891.0,23891,23891,1,Finished
22073,897,16,10,15,17,10,10,10,1.0,55,+1:33.257,5979363,48,13,1:45.609,189.324,1,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,22048.0,22048,22048,1,Finished
21264,861,807,10,12,16,9,9,9,2.0,56,+47.892,9939704,51,15,1:42.173,195.304,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,23587.666666666668,23856,23358,3,Finished
21294,862,807,10,12,16,15,15,15,0.0,56,+51.213,5838142,48,9,1:40.977,194.337,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,26717.0,32407,21027,2,Finished
21315,863,807,10,12,13,12,12,12,0.0,57,+1:16.539,5787529,46,17,1:38.312,198.177,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,22473.0,22560,22413,3,Finished
21359,865,807,10,12,10,8,8,8,4.0,78,+42.562,6409119,35,2,1:18.423,153.322,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,26447.0,26447,26447,1,Finished
21387,866,807,10,12,13,12,12,12,0.0,70,+46.236,5595822,62,9,1:17.202,203.357,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,24121.5,24583,23660,2,Finished
21404,867,807,10,12,8,5,5,5,10.0,57,+19.993,6276642,40,13,1:44.226,187.174,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,20765.0,21198,20332,2,Finished
21435,868,807,10,12,14,12,12,12,0.0,52,+47.856,5159144,37,13,1:35.981,220.956,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,25752.0,26060,25444,2,Finished
21456,869,807,10,12,4,9,9,9,2.0,67,+48.162,5514024,56,7,1:19.372,207.458,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,18364.333333333332,18442,18286,3,Finished
21482,870,807,10,12,10,11,11,11,0.0,69,+57.283,6122786,60,15,1:26.073,183.235,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,20671.5,20736,20607,2,Finished
21499,871,807,10,12,11,4,4,4,12.0,44,+27.843,5376373,40,6,1:53.760,221.645,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,21424.0,22152,20696,2,Finished
21557,873,807,10,12,11,14,14,14,0.0,59,+99.413,7325557,52,1,1:51.033,164.480,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,31859.0,34601,30363,3,Finished
21574,874,807,10,12,15,7,7,7,6.0,53,+51.159,5387401,46,14,1:37.938,213.453,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,21347.5,21688,21007,2,Finished
21597,875,807,10,12,8,6,6,6,8.0,55,+45.301,5833952,54,6,1:42.645,196.931,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,21553.5,22125,20982,2,Finished
21623,876,807,10,12,12,8,8,8,4.0,60,+54.998,5525742,60,10,1:29.230,206.769,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,21654.0,21654,21654,1,Finished
21671,878,807,10,12,6,8,8,8,4.0,56,+73.792,5829061,53,16,1:41.048,196.409,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,22099.0,22099,22099,1,Finished
21692,879,807,10,12,6,5,5,5,10.0,71,+5.708,6328364,38,3,1:18.210,198.342,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,19241.666666666668,22250,14128,3,Finished
22135,900,807,10,27,7,6,6,6,8.0,57,+50.718,5629428,56,2,1:32.568,206.235,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,22774.0,22933,22615,2,Finished
22156,901,807,10,27,7,5,5,5,10.0,56,+47.199,6073173,38,10,1:45.982,188.284,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,25111.5,25336,24887,2,Finished
22178,902,807,10,27,11,5,5,5,10.0,57,+28.654,6011397,37,3,1:38.785,197.228,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,24598.5,24757,24440,2,Finished
22201,903,807,10,27,8,6,6,6,8.0,54,+54.295,5662633,33,10,1:42.624,191.218,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,23101.0,23438,22764,2,Finished
